meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.6299144431845258,0.6040587965387259,0.6663807022410697,0.4849552275150272,0.8780954065020942,0.46594436511482146,0.08171561201482323,0.013773649879946396,0.7679958390565313,0.6031870774302164,0.21411901983663928,0.6299144431845258,0.20875458073039854,0.030819231041563908,0.5505430551951652,0.07731354939476763,0.006451612903225806,0.03252323087919943,0.032546494992846925,0.252119056466882,male
0.6689260147586027,0.5779182633788982,0.6326645027577594,0.5197690460243841,0.9163006687484233,0.46680299558512256,0.07071504343740012,0.0078108064114751265,0.7258533281792263,0.5439313347599269,0.21413160733549072,0.6689260147586027,0.23660029274034644,0.032783967411011666,0.9815257697169858,0.06848819245199728,0.006451612903225806,0.16869192280200143,0.1688125894134478,0.0642874697025179,male
0.5863820687202294,0.5581018828727979,0.5377342346599836,0.4601072261043836,0.8003640215523921,0.4163856770139604,0.09963979528342302,0.02033225362461814,0.7740586134625849,0.6271819338917121,0.2140762463343107,0.5863820687202294,0.03831633314829824,0.030421548496195355,0.5365155594363186,0.01756321945893202,0.006451612903225806,0.020014295925661188,0.020028612303290415,0.09834983793317122,male
0.6179127209507297,0.5855092468328118,0.5397741019429528,0.5008133514323759,0.8987352532893932,0.4694750587463093,0.077350200069384,0.008945108422264883,0.719887063690527,0.5596227887429506,0.21408647140864714,0.6179127209507297,0.12156280241403156,0.030500772791298175,0.5094746037566101,0.03178106378282936,0.006451612903225806,0.025375268048606146,0.025393419170243205,0.17352612031798287,male
0.571679713060242,0.6010888394112566,0.5348622408631427,0.4884111814627907,0.842853726932192,0.4281686830939932,0.17671532181101848,0.06380163317328759,0.7987763862695108,0.6581985168247999,0.2145653876272514,0.571679713060242,0.2382520435540969,0.03253318680047475,0.9815257697169858,0.06744150624337499,0.006451612903225806,0.18048606147248036,0.18061516452074391,0.0792489566416959,male
0.5918787738972133,0.5881593992989809,0.543632129456703,0.47940451194463235,0.8568713863161447,0.4511297819778241,0.11759501970336371,0.03182563354615238,0.8301685039098037,0.7036007154517756,0.2141600703605982,0.5918787738972133,0.15047567337736784,0.03018480492813151,0.8571440339242536,0.04594801946379973,0.006451612903225806,0.048248749106504646,0.048283261802575105,0.13505944215820762,male
0.6149187898583406,0.5909737795073187,0.701270973679194,0.47134422156341926,0.8485188790575541,0.45140915681982147,0.11936794281507863,0.0335183962075946,0.7842636914902581,0.6287775240464071,0.21416382252559713,0.6149187898583406,0.14766748026872828,0.03312071300624764,0.9549628905476907,0.04767159567424404,0.006451612903225806,0.16476054324517514,0.16487839771101573,0.05452807403390372,male
0.6122846928057646,0.5511805518577659,0.528247561341028,0.5081445017769457,0.8908820226696065,0.4542352292709512,0.08493991260471098,0.009385412115076852,0.672395006410214,0.5469438324594043,0.4576697401508786,0.6122846928057646,0.41210825849537835,0.03122085103787592,0.6945718496768477,0.11102184948135058,0.006451612903225806,0.032165832737669764,0.032188841201716736,0.426174962440394,male
0.6043475850864218,0.5621502979108597,0.5225358615385635,0.49346897332568046,0.8548111415586769,0.4345077421682374,0.05928775011767129,0.004652961800525879,0.7196045017031727,0.6235304491762359,0.48136645962732855,0.6043475850864218,0.35418502089939174,0.033290111424968086,0.9044498744224728,0.09860278763390662,0.006451612903225806,0.030736240171551108,0.030758226037195996,0.4126862944692396,male
0.6666235429557885,0.5417784882886036,0.5251180429149024,0.5232821232207545,0.9089361445041356,0.45600707846395666,0.07686372911739324,0.007741155699910646,0.4703765552765562,0.3430888041947629,0.47706422018348565,0.6666235429557885,0.39018886392620555,0.037385439969560424,0.4242955933655418,0.07696976384903986,0.006451612903225806,0.0228734810578985,0.022889842632331903,0.3531212108686061,male
0.5368128145650296,0.5744286973429578,0.5877721905518624,0.37432464256204256,0.7436101076766815,0.4505314817598521,0.021512037162325123,0.0011131754525687443,0.9639248195852441,0.9561022171010128,0.7741935483870964,0.5368128145650296,0.06504136819972078,0.03337506886362518,0.5796770848481546,0.08602074597219146,0.006451612903225806,0.04646175839885633,0.046494992846924176,0.20522465574548915,male
0.6011329148211422,0.5943444697022382,0.5267010039123529,0.49306893049759826,0.876836102989703,0.45628657691218005,0.09079742537636817,0.011128513758047662,0.7279110973340601,0.6494933050831747,0.45364238410596075,0.6011329148211422,0.3962988443338711,0.03861655749264957,0.9815257697169858,0.09040749583676082,0.006451612903225806,0.028591851322373123,0.02861230329041488,0.35661651234567887,male
0.6436334452524162,0.5498739887270794,0.5323360101066132,0.5294192670931742,0.9265043693066105,0.46666601324271345,0.1039434764121418,0.014988563878634769,0.5674978188115842,0.4553424466994941,0.4800399201596821,0.6436334452524162,0.4237947307863975,0.03493438085885213,0.7128612204046848,0.0847495034208783,0.006451612903225806,0.029306647605432452,0.02932761087267525,0.2181922545235556,male
0.6396964699518921,0.5486491212719813,0.5414427923497239,0.49895419791703305,0.8854320342285121,0.4585048201560244,0.07040875792102043,0.006150207347961914,0.5619196016128027,0.49603007823138656,0.42857142857142855,0.6396964699518921,0.37962903441338514,0.035916230366492524,0.8345998443118204,0.26821291707630235,0.006451612903225806,0.19049320943531095,0.19062947067238914,0.22074415722789723,male
0.6361022214140983,0.5650459098075695,0.5163194989658856,0.5158570831819174,0.9105280563554715,0.465271429467263,0.0902535795971442,0.010979052652013623,0.562821987101894,0.4689014025138547,0.4757536041939714,0.6361022214140983,0.37879630507485174,0.03380245945135338,0.7316807178202759,0.08038739662715645,0.006451612903225806,0.028591851322373123,0.02861230329041488,0.4531442901234566,male
0.5674674750372534,0.5872444413026479,0.5429714986436232,0.4903315609225256,0.852080957072379,0.4351217976619187,0.05354441939083977,0.0036724531644022128,0.7498859224650261,0.6769408167864976,0.4772727272727285,0.5674674750372534,0.3552957827257299,0.0444493540924808,0.3711387673320147,0.12375353624525971,0.006451612903225806,0.11901358112937814,0.11909871244635194,0.23254272791309838,male
0.6058026383573366,0.5041449047637283,0.5844754730337544,0.549505877620437,0.7226178336006313,0.24802302525641112,0.05188365558730201,0.00326273448483123,0.6794099132177522,0.5533209389160088,0.48037889039242143,0.6058026383573366,0.47884003191293656,0.03519993347278487,0.9044498744224728,0.07856985212977248,0.006451612903225806,0.027162258756254467,0.027181688125894134,0.3727985569633964,male
0.628413212081836,0.5483572149552574,0.5380455872633534,0.5366580347651698,0.9086398397434848,0.44181188370888574,0.12614910684310035,0.022186597122897597,0.5734889866043278,0.5373894838710047,0.48540145985401423,0.628413212081836,0.4577253091827391,0.5735112936344965,0.3917156032159589,0.08580887221363927,0.2817204301075269,0.02501786990707648,0.019313304721030045,0.2493744601940764,male
0.5837624208540161,0.4910647764261801,0.5266578734624439,0.5425215343015989,0.7115928181789654,0.24459149685645998,0.12153415467359795,0.01875358832052447,0.5390886317992818,0.4874444195492499,0.49126891734575,0.5837624208540161,0.4163813068860788,0.03600661216793913,0.4472496773345641,0.06104612668285139,0.006451612903225806,0.03109363831308077,0.03111587982832618,0.27395424372861543,male
0.6178987907590262,0.5537071873145327,0.5395778981995412,0.5203265809674763,0.8803484487332914,0.43135180515544597,0.07530179161016858,0.007430601748446128,0.711744329076319,0.5926661979524676,0.4727095516569214,0.6178987907590262,0.39525142458720974,0.03286789869952135,0.8345998443118204,0.108700450039822,0.006451612903225806,0.04145818441744103,0.04148783977110157,0.18399451894423147,male
0.6235228810065826,0.5166122578838075,0.536852847780966,0.530004405397109,0.8813302441062,0.4222414298886732,0.08063634339741542,0.008915704156615245,0.636620122518214,0.48058238204520676,0.48952676493405706,0.6235228810065826,0.47024516702929553,0.03122085103787592,0.9044498744224728,0.10368081610632898,0.006451612903225806,0.031451036454610434,0.031473533619456366,0.29303832406187486,male
0.5077568936253275,0.513853799973631,0.4415273184570589,0.39201904435890106,0.7392041086158425,0.4278599188122017,0.07117970178450442,0.008563682595360556,0.8301278548266273,0.7134720266559786,0.43318831572405353,0.5077568936253275,0.14279267897878944,0.03170807529635089,0.7915609368699005,0.11490539916935845,0.006451612903225806,0.1908506075768406,0.19098712446351931,0.10196563350506088,male
0.6016253898235366,0.4759598755868453,0.5960004909987775,0.47191278130136605,0.8096212667247039,0.4130896502650951,0.05712132013435046,0.0052546747543245845,0.8185799505991058,0.6888410215073807,0.4335394126738785,0.6016253898235366,0.25328647827098427,0.03018480492813151,0.8571440339242536,0.13957183844625892,0.006451612903225806,0.12866333095067906,0.12875536480686695,0.10679473989659173,male
0.5398956050754739,0.49667335079329683,0.5362010033996055,0.400036836649801,0.7312316515948847,0.41179050104727744,0.0639277273331967,0.009054741275091394,0.8535106644281276,0.7349272975566671,0.4332909783989821,0.5398956050754739,0.2198689567272497,0.03162646725305711,0.7915609368699005,0.20333046183638132,0.17849462365591398,0.2158684774839171,0.21244635193133046,0.12903645137441397,male
0.6075167323793782,0.5212068593362977,0.6271463197782615,0.4684141257372781,0.8030354923938214,0.4103396238970639,0.06297445647317813,0.004967909788553906,0.7720321264990808,0.6584433604434445,0.43328445747800715,0.6075167323793782,0.2534921511800555,0.03203613963039041,0.9044498744224728,0.06655902612412735,0.006451612903225806,0.028234453180843458,0.028254649499284693,0.2487772582709295,male
0.5143456081036141,0.5134035603217737,0.47519778373310895,0.38297062678991,0.6827811133809232,0.3825412385563805,0.09041073998494172,0.0159290873111937,0.8382118783296097,0.743092215912029,0.4331665475339535,0.5143456081036141,0.23049386976595998,0.03105972681010652,0.9815257697169858,0.23998777651392927,0.006451612903225806,0.2387419585418156,0.23891273247496422,0.14931941672211177,male
0.563054299548126,0.493792259091905,0.48882191023373633,0.4485967904987128,0.7873880091573013,0.4157678689525057,0.08320183457440111,0.011829785098861186,0.7962512243267437,0.6588062583866412,0.43290548424737496,0.563054299548126,0.1367294756318087,0.03236683901932218,0.9292854406840408,0.0868907807679483,0.006451612903225806,0.06075768406004289,0.060801144492131615,0.19530485302011266,male
0.5868889062264879,0.5331490224873134,0.5320542653944775,0.4469622036827807,0.8005227969430234,0.4302074062768626,0.04504412559344405,0.004252475410864674,0.8618709054576552,0.7390308935041313,0.43313708999158923,0.5868889062264879,0.0,0.033460199155667184,0.6262915322929378,0.05248690836861197,0.058064516129032254,0.030378842030021443,0.02932761087267525,0.12466536340710627,male
0.5633422192660096,0.5076959320623791,0.5997499400399826,0.4217546832996388,0.764567403415767,0.42154272572428353,0.051987675721100454,0.0046922891794099544,0.8364193693945206,0.7154580014689846,0.4329475833900607,0.5633422192660096,0.25171255981061036,0.030899238180868385,0.9815257697169858,0.15593391864176845,0.006451612903225806,0.31451036454610437,0.3147353361945637,0.09753327546296292,male
0.4652875137124709,0.557810523748477,0.4350763631414341,0.3492361708565095,0.6843341237888884,0.4191234522524478,0.05405022926855038,0.006266416921278096,0.9231455463729121,0.8562280908656458,0.21402214022140212,0.4652875137124709,0.11392294573807776,0.03312071300624764,0.14150127886718145,0.16883690134628096,0.058064516129032254,0.21300929235167979,0.2120886981402003,0.18558783082001473,male
0.4880621439037208,0.5757955441865492,0.4670352157248282,0.35888265683026915,0.7085012549853542,0.4325340392272731,0.040786072296244286,0.003947653578375083,0.9370783879050641,0.8886579778720337,0.21499013806706108,0.4880621439037208,0.2378588489062139,0.04611371057326595,0.5948116457068527,0.28661811226366474,0.006451612903225806,0.21300929235167979,0.21316165951359084,0.22843679480243487,male
0.4518765737271838,0.554451575122378,0.4074024845179852,0.3537420329193551,0.6828595072509447,0.41300812804604464,0.09484359165685986,0.013050999561693602,0.8620102447447984,0.8015677158885247,0.36644093303235353,0.4518765737271838,0.1932526388726023,0.03842490972173064,0.5505430551951652,0.20594129331273425,0.023655913978494623,0.2030021443888492,0.20278969957081544,0.23290187416987837,male
0.4821364612715199,0.562358372474365,0.4551638422630651,0.3662033727574561,0.6864740486285146,0.4035571573400819,0.06136932912650245,0.008423301754363349,0.9296323457746238,0.8652140310504529,0.21473951715374856,0.4821364612715199,0.2517117014045741,0.06187747931225514,0.7510537298657464,0.30118950676945755,0.006451612903225806,0.23552537526804862,0.23569384835479257,0.2564839446501711,male
0.4812833979058606,0.578276785504938,0.49243411134807813,0.36567796635725797,0.6901710421949363,0.4076893170486623,0.05525187435142557,0.006785888089499738,0.9366811431405155,0.8782520827525641,0.21444695259593677,0.4812833979058606,0.2952375636793906,0.08716135379636877,0.7128612204046848,0.3277687044802468,0.07526881720430108,0.2662616154395997,0.26502145922746784,0.180202554106063,male
0.5406480723099504,0.5554466043460626,0.5339363200715452,0.41360884889099636,0.7657899313018286,0.4311982529008517,0.046760649139403566,0.0038728955078815163,0.8878726948564779,0.8035887637608969,0.21446593776282605,0.5406480723099504,0.3113678091939941,0.07696269942778086,0.9815257697169858,0.21047985224593133,0.006451612903225806,0.1233023588277341,0.12339055793991416,0.22176000477127727,male
0.5018754875781563,0.6051301583619795,0.5073833433813003,0.3546096007666431,0.7326867602361691,0.4604354925799045,0.05695585275099615,0.007240488653627983,0.9298484148880495,0.8715137278605037,0.2140762463343107,0.5018754875781563,0.26420542974919314,0.030342479390701005,0.9815257697169858,0.30939243938581806,0.006451612903225806,0.24803431022158687,0.24821173104434907,0.29059874039549904,male
0.4981812287080333,0.6008520449247572,0.4978910806785073,0.3657339743869455,0.714328793943037,0.4310626443300498,0.07679239471351801,0.02102046434536551,0.9585397463196199,0.9016229366900756,0.21411192214111927,0.4981812287080333,0.26189893436406186,0.05919218838743556,0.9292854406840408,0.2657250055175456,0.006451612903225806,0.22802001429592567,0.22818311874105865,0.17126031628545996,male
0.3887413024655658,0.7067058740296832,0.4286214052131695,0.1232453770187217,0.7476410568105134,0.7155045480598787,0.055534475522700855,0.004892467028855145,0.79315082139507,0.6356121937484648,0.42108397855866425,0.3887413024655658,0.41369663347324437,0.05445553866169278,0.9549628905476907,0.19512889698919947,0.006451612903225806,0.1701215153681201,0.17024320457796852,0.2715876474046406,male
0.45469588342768774,0.7021884755057284,0.46252914444911297,0.20135019894828446,0.8064099165110544,0.69129618266442,0.03604415551073689,0.002248918650129081,0.8788452188215263,0.7728181289018835,0.41004184100418567,0.45469588342768774,0.4325172443773341,0.26278761096493675,0.8345998443118204,0.37321562568969274,0.006451612903225806,0.19621157969978556,0.1963519313304721,0.3960496484783061,male
0.2882317462701094,0.5620815729989905,0.2827197750396073,0.1775001683529199,0.43989855776628606,0.360600679398799,0.011214768193980715,0.0,0.9514993822816855,0.8903508603632417,0.04162487462387178,0.2882317462701094,0.33939484564986966,0.03170807529635089,0.9044498744224728,0.36576101476378964,0.006451612903225806,0.19835596854896356,0.1984978540772532,0.3698782115448782,male
0.4048169432928964,0.6372247436292084,0.41245386829006825,0.2309724318437849,0.6874292165909373,0.545091934481091,0.0646447048191335,0.0064871712741883265,0.8623331632056437,0.7862404288663443,0.3995485327313785,0.4048169432928964,0.32502355634188596,0.07521660740221384,0.9549628905476907,0.187201616931315,0.006451612903225806,0.19621157969978556,0.1963519313304721,0.24311567858758037,male
0.49170105286904175,0.5356747708939795,0.451125914280564,0.41074998990884154,0.7300355107888318,0.3994911609332633,0.0477526539337867,0.0035127509236175442,0.8367837643506646,0.7112308424707016,0.38015138772077495,0.49170105286904175,0.3583767091976453,0.12124229979466136,0.9292854406840408,0.3758993599646884,0.1956989247311828,0.20836311651179415,0.20457796852646637,0.3757319662768379,male
0.49033473380841897,0.6922313703822898,0.45705598923628754,0.3884779017759836,0.8229361085159107,0.5127568636092188,0.051885431073667325,0.004528064294250435,0.8304164783605641,0.6802206918894361,0.40389294403892856,0.49033473380841897,0.30040446792852005,0.08997163036215919,0.9044498744224728,0.21864194806150206,0.006451612903225806,0.2087205146533238,0.2088698140200286,0.20098934550989378,male
0.5013639507031434,0.7171684830545415,0.4745097404713038,0.3590917641553072,0.8278644907210023,0.5480917577076847,0.038083337916074926,0.0022499609215873902,0.854523036309903,0.7251519658326238,0.4139051332033785,0.5013639507031434,0.2649393783539705,0.030421548496195355,0.9815257697169858,0.2368000830877482,0.006451612903225806,0.22730521801286635,0.22746781115879827,0.17890845033140645,male
0.5794382584019467,0.6817567410778955,0.5281697715682612,0.45357303598077936,0.89571074374858,0.5156602664105128,0.04154636768587003,0.0023792639389552026,0.8414112612532616,0.6925686243518072,0.9606373008434856,0.5794382584019467,0.337543632111015,0.03475826022027276,0.8345998443118204,0.20046032096352082,0.006451612903225806,0.20907791279485347,0.2092274678111588,0.2029417374858972,male
0.489222169574663,0.668080216996688,0.4727984667091265,0.39592915270758405,0.8034625967384993,0.4861211858174533,0.048850507010742755,0.003893029933619754,0.8526273503830906,0.7379263359421798,0.40171551107934284,0.489222169574663,0.4183434338585731,0.22788168044841625,0.8345998443118204,0.13652615316707112,0.006451612903225806,0.12401715511079343,0.12410586552217454,0.16772020642919075,male
0.48068523099239835,0.6455365114946443,0.45286871379094185,0.3922160156742091,0.777778312913938,0.4650697671182576,0.04576033207333917,0.0032465902583275826,0.868345049047675,0.7564908108185185,0.390695067264575,0.48068523099239835,0.3390571462335026,0.04679593971562547,0.8804154554596665,0.2141804486654656,0.006451612903225806,0.18548963545389566,0.18562231759656653,0.20081004420361662,male
0.6043182906174972,0.2973324048051227,0.6027078145789357,0.5472938736617261,0.5976776187507085,0.12913851400837043,0.11046160378436812,0.01709400136198133,0.5823996424110045,0.38139970253222727,0.593535749265425,0.6043182906174972,0.4736890495476255,0.03220115796274295,0.8571440339242536,0.1933348046788786,0.2645161290322581,0.3162973552537527,0.3111587982832618,0.02321762215600022,male
0.6067563147209334,0.3532178810580852,0.6085421437546846,0.5189697142957597,0.6395002102755651,0.19915435914587964,0.05139684827625544,0.0038720468220283673,0.7473395724517431,0.45528816765676927,0.5960365853658536,0.6067563147209334,0.36239099464480473,0.031789846067547006,0.9044498744224728,0.2730177616995957,0.14408602150537636,0.3002144388849178,0.29756795422031473,0.07956967258725066,male
0.6882074504753791,0.37071713766540365,0.6625269492491405,0.5915863003594445,0.7534284480794574,0.23415373671887518,0.04221650669864973,0.002413172940463663,0.7054576521104807,0.39841552045851264,0.5902322811197143,0.6882074504753791,0.4142228174012961,0.03286789869952135,0.9292854406840408,0.18999975477574216,0.006451612903225806,0.2348105789849893,0.2349785407725322,0.10277740587281003,male
0.6063370933493826,0.4181212041381231,0.5952427767801538,0.507363392520666,0.6851084373230536,0.2554594296331458,0.06910086945262814,0.007220427628339313,0.7601912777048367,0.556089598483139,0.45299615173172136,0.6063370933493826,0.4202959199284685,0.0451081538304139,0.8571440339242536,0.35279768611553275,0.006451612903225806,0.31272337383845605,0.31294706723891275,0.06260751594084928,male
0.6220716858834647,0.4429211706682847,0.5503170885035946,0.5071552944092887,0.8265243112748727,0.39284067273974904,0.07656371535488894,0.00877144882234226,0.7034677098821986,0.44469634099315775,0.46270656543099636,0.6220716858834647,0.42022068254835676,0.08446146452612452,0.5649256774289183,0.09880651240174507,0.006451612903225806,0.030736240171551108,0.030758226037195996,0.2161690113886493,male
0.6031330767922138,0.47531140922108256,0.6822401521348727,0.4343425062099084,0.7712716951575236,0.4149571139548181,0.05000064220512752,0.004828211950197501,0.8062902940895929,0.6005134319906912,0.32948846539618853,0.6031330767922138,0.2584765232883617,0.05691093429158124,0.8345998443118204,0.21357631554056142,0.47096774193548385,0.2376697641172266,0.22818311874105865,0.02353516002941289,male
0.762497570398141,0.3580948571775355,0.7955419201839667,0.7490483027969417,0.8383203271996201,0.15277035156048527,0.04913196514541479,0.003012016510992642,0.6946180212292399,0.43413918289724474,0.0,0.762497570398141,0.6019080977239161,0.030819231041563908,0.9549628905476907,0.35908188037960787,0.14408602150537636,0.2555396711937098,0.2528612303290415,0.3607741726553602,male
0.4615229912653611,0.4980900681850771,0.367228517653931,0.34328514116703335,0.6688897196131485,0.41033098050447575,0.11382470367812471,0.018045092403108743,0.7132442879422509,0.5843362084643879,0.3009292351679771,0.4615229912653611,0.14060110719936753,0.03546714579055486,0.9044498744224728,0.06356212756565872,0.006451612903225806,0.09899928520371695,0.09907010014306152,0.04940077427525041,male
0.712886870344779,0.34395294460067766,0.7210225989741714,0.6339916401606982,0.770587474892898,0.2067053941589374,0.038171817960518106,0.002517592026979915,0.7370190217079999,0.4037764194790949,0.0,0.712886870344779,0.5297228841744006,0.058468937419132755,0.8127493220720768,0.2972118001912745,0.006451612903225806,0.3070050035739814,0.30722460658082973,0.22709186679889057,male
